#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HLA-DRB5	ITK	9606.ENSP00000364114	9606.ENSP00000398655	0	0	0.500	0	0.499
HLA-F	LNPEP	9606.ENSP00000259951	9606.ENSP00000231368	0	0	0.500	0	0.499
HLA-F	SEC24D	9606.ENSP00000259951	9606.ENSP00000280551	0	0	0.500	0	0.499
HLA-F	LILRB2	9606.ENSP00000259951	9606.ENSP00000375629	0	0.549	0.500	0	0.764
HLX	TLE4	9606.ENSP00000355870	9606.ENSP00000365720	0	0.608	0	0	0.608
HNRNPD	PAIP1	9606.ENSP00000313199	9606.ENSP00000302768	0	0.292	0.540	0	0.660
HOMER1	NRXN3	9606.ENSP00000334382	9606.ENSP00000489551	0	0	0.500	0	0.499
HOMER1	NLGN4Y	9606.ENSP00000334382	9606.ENSP00000348169	0	0	0.500	0	0.499
HOMER1	NLGN4X	9606.ENSP00000334382	9606.ENSP00000370483	0	0	0.500	0	0.499
HSD11B2	TCERG1	9606.ENSP00000316786	9606.ENSP00000296702	0	0.409	0	0	0.408
HSPB2	HSPB3	9606.ENSP00000302476	9606.ENSP00000303394	0	0.926	0	0	0.926
HUWE1	MDM2	9606.ENSP00000340648	9606.ENSP00000258149	0	0.457	0	0	0.457
HUWE1	USP9X	9606.ENSP00000340648	9606.ENSP00000316357	0	0.457	0	0	0.457
HUWE1	USP7	9606.ENSP00000340648	9606.ENSP00000343535	0	0.457	0	0	0.457
ICOS	PIK3CA	9606.ENSP00000319476	9606.ENSP00000263967	0	0	0.400	0	0.400
ID3	TCF4	9606.ENSP00000363689	9606.ENSP00000381382	0	0.437	0	0	0.437
IFI35	RPL28	9606.ENSP00000395590	9606.ENSP00000452763	0	0.497	0	0	0.497
IFT140	IFT81	9606.ENSP00000406012	9606.ENSP00000242591	0	0	0.540	0	0.540
IFT140	WDR35	9606.ENSP00000406012	9606.ENSP00000314444	0	0.966	0.900	0	0.996
IFT140	TTC21A	9606.ENSP00000406012	9606.ENSP00000398211	0	0.438	0.540	0	0.730
IFT81	TTC21A	9606.ENSP00000242591	9606.ENSP00000398211	0	0	0.540	0	0.540
IFT81	WDR35	9606.ENSP00000242591	9606.ENSP00000314444	0	0	0.540	0	0.540
IGF2R	IL7R	9606.ENSP00000349437	9606.ENSP00000306157	0	0	0.400	0	0.400
IGF2R	TF	9606.ENSP00000349437	9606.ENSP00000385834	0	0	0.400	0	0.400
IGFBP1	IGFBP4	9606.ENSP00000275525	9606.ENSP00000269593	0	0.946	0	0	0.946
IGFBPL1	SNX2	9606.ENSP00000366923	9606.ENSP00000368831	0	0.591	0	0	0.591
IL12A	IL12B	9606.ENSP00000303231	9606.ENSP00000231228	0	0.960	0.900	0	0.995
IL12A	IL12RB2	9606.ENSP00000303231	9606.ENSP00000262345	0	0.363	0.540	0	0.694
IL12A	IL6ST	9606.ENSP00000303231	9606.ENSP00000370698	0	0	0.500	0	0.499
IL12B	IL12RB2	9606.ENSP00000231228	9606.ENSP00000262345	0	0	0.540	0	0.540
IL12RB2	IL6ST	9606.ENSP00000262345	9606.ENSP00000370698	0	0	0.500	0	0.499
IL13	IL13RA2	9606.ENSP00000304915	9606.ENSP00000361004	0	0.960	0.900	0	0.995
IL13	IL13RA1	9606.ENSP00000304915	9606.ENSP00000360730	0	0.960	0.500	0	0.979
IL15	IL2RB	9606.ENSP00000296545	9606.ENSP00000216223	0	0.957	0.500	0	0.977
IL1RAP	IL1RL1	9606.ENSP00000314807	9606.ENSP00000233954	0	0.521	0.500	0	0.750
IL1RAP	IL1RL2	9606.ENSP00000314807	9606.ENSP00000264257	0	0.292	0.500	0	0.630
IL1RAP	PTPRD	9606.ENSP00000314807	9606.ENSP00000370593	0	0.543	0.900	0	0.952
IL1RAPL2	PTPRD	9606.ENSP00000361663	9606.ENSP00000370593	0	0	0.700	0	0.700
IL2	IL2RB	9606.ENSP00000226730	9606.ENSP00000216223	0	0.960	0.800	0	0.991
IL2	PIK3CA	9606.ENSP00000226730	9606.ENSP00000263967	0	0	0.400	0	0.400
IL2	NFATC2	9606.ENSP00000226730	9606.ENSP00000379330	0	0.457	0	0	0.457
IL2	PTPN6	9606.ENSP00000226730	9606.ENSP00000391592	0	0	0.500	0	0.499
IL2	SYK	9606.ENSP00000226730	9606.ENSP00000364898	0	0	0.500	0	0.499
IL20	IL20RA	9606.ENSP00000356065	9606.ENSP00000314976	0	0.946	0.500	0	0.971
IL20	IL20RB	9606.ENSP00000356065	9606.ENSP00000328133	0	0.937	0.800	0	0.986
IL20	IL24	9606.ENSP00000356065	9606.ENSP00000375795	0	0	0.900	0	0.900
IL20RA	IL24	9606.ENSP00000314976	9606.ENSP00000375795	0	0	0.500	0	0.499
IL20RA	IL20RB	9606.ENSP00000314976	9606.ENSP00000328133	0	0.946	0.800	0	0.988
IL20RB	IL24	9606.ENSP00000328133	9606.ENSP00000375795	0	0.900	0.800	0	0.979
IL2RB	PIK3CA	9606.ENSP00000216223	9606.ENSP00000263967	0	0	0.400	0	0.400
IL2RB	PTPN6	9606.ENSP00000216223	9606.ENSP00000391592	0	0	0.500	0	0.499
IL2RB	SYK	9606.ENSP00000216223	9606.ENSP00000364898	0	0	0.500	0	0.499
IL2RB	RHOA	9606.ENSP00000216223	9606.ENSP00000400175	0	0	0.900	0	0.900
IL37	SMAD3	9606.ENSP00000263326	9606.ENSP00000332973	0	0.292	0.900	0	0.926
IL3RA	IL5	9606.ENSP00000327890	9606.ENSP00000231454	0	0	0.400	0	0.400
IL3RA	PIK3CA	9606.ENSP00000327890	9606.ENSP00000263967	0	0	0.400	0	0.400
IL3RA	PTPN6	9606.ENSP00000327890	9606.ENSP00000391592	0	0	0.500	0	0.499
IL5	PIK3CA	9606.ENSP00000231454	9606.ENSP00000263967	0	0	0.400	0	0.400
IL5	PTPN6	9606.ENSP00000231454	9606.ENSP00000391592	0	0	0.500	0	0.499
IL6ST	LIF	9606.ENSP00000370698	9606.ENSP00000249075	0	0.960	0.500	0	0.979
IL6ST	OSMR	9606.ENSP00000370698	9606.ENSP00000274276	0	0.457	0.800	0	0.886
IL6ST	LIFR	9606.ENSP00000370698	9606.ENSP00000398368	0	0.457	0.900	0	0.943
IL7R	TF	9606.ENSP00000306157	9606.ENSP00000385834	0	0	0.400	0	0.400
INA	NEFM	9606.ENSP00000358865	9606.ENSP00000221166	0	0.637	0	0	0.637
INA	NES	9606.ENSP00000358865	9606.ENSP00000357206	0	0.420	0	0	0.420
IPO11	UBE2E1	9606.ENSP00000386992	9606.ENSP00000303709	0	0.457	0	0	0.457
IQGAP1	KRAS	9606.ENSP00000268182	9606.ENSP00000256078	0	0.078	0.500	0	0.519
IQGAP1	RHOA	9606.ENSP00000268182	9606.ENSP00000400175	0	0.162	0.400	0	0.475
IQGAP1	KSR1	9606.ENSP00000268182	9606.ENSP00000381958	0	0	0.400	0	0.400
IRS4	PIK3CA	9606.ENSP00000361202	9606.ENSP00000263967	0	0.578	0	0	0.578
ISCU	SCLY	9606.ENSP00000310623	9606.ENSP00000499199	0	0.492	0	0	0.491
ISG15	POLK	9606.ENSP00000496832	9606.ENSP00000241436	0	0	0.500	0	0.499
ISG15	UBE2E1	9606.ENSP00000496832	9606.ENSP00000303709	0	0.132	0.700	0	0.728
ISG15	RFC1	9606.ENSP00000496832	9606.ENSP00000371321	0	0	0.500	0	0.499
ISG15	MX1	9606.ENSP00000496832	9606.ENSP00000381601	0	0	0.500	0	0.499
ISG15	RPS5	9606.ENSP00000496832	9606.ENSP00000472985	0	0.245	0.540	0	0.637
ITGA10	ITGB7	9606.ENSP00000358310	9606.ENSP00000267082	0	0	0.900	0	0.900
ITGA10	ITGA5	9606.ENSP00000358310	9606.ENSP00000293379	0	0	0.900	0	0.900
ITGA10	ITGAL	9606.ENSP00000358310	9606.ENSP00000349252	0	0	0.900	0	0.900
ITGA10	ITGAM	9606.ENSP00000358310	9606.ENSP00000496959	0	0	0.540	0	0.540
ITGA10	ITGB2	9606.ENSP00000358310	9606.ENSP00000380948	0	0	0.900	0	0.900
ITGA5	VTN	9606.ENSP00000293379	9606.ENSP00000226218	0	0	0.720	0	0.720
ITGA5	ITGB7	9606.ENSP00000293379	9606.ENSP00000267082	0	0	0.900	0	0.900
ITGA5	ITGAM	9606.ENSP00000293379	9606.ENSP00000496959	0	0	0.540	0	0.540
ITGA5	ITGAL	9606.ENSP00000293379	9606.ENSP00000349252	0	0	0.900	0	0.900
ITGA5	ITGB2	9606.ENSP00000293379	9606.ENSP00000380948	0	0	0.900	0	0.900
ITGAL	ITGB7	9606.ENSP00000349252	9606.ENSP00000267082	0	0	0.900	0	0.900
ITGAL	ITGAM	9606.ENSP00000349252	9606.ENSP00000496959	0	0	0.900	0	0.900
ITGAL	ITGB2	9606.ENSP00000349252	9606.ENSP00000380948	0	0.926	0.900	0	0.992
ITGAM	ITGB7	9606.ENSP00000496959	9606.ENSP00000267082	0	0	0.540	0	0.540
ITGAM	ITGB2	9606.ENSP00000496959	9606.ENSP00000380948	0	0.926	0.900	0	0.992
ITGB2	ITGB7	9606.ENSP00000380948	9606.ENSP00000267082	0	0	0.900	0	0.900
ITGB2	SYK	9606.ENSP00000380948	9606.ENSP00000364898	0	0.457	0	0	0.457
ITGB7	PRKCB	9606.ENSP00000267082	9606.ENSP00000496129	0	0	0.650	0	0.650
ITK	ZAP70	9606.ENSP00000398655	9606.ENSP00000264972	0	0	0.500	0	0.499
ITK	VAV3	9606.ENSP00000398655	9606.ENSP00000359073	0	0	0.500	0	0.499
ITK	SYK	9606.ENSP00000398655	9606.ENSP00000364898	0	0	0.400	0	0.400
ITK	LCK	9606.ENSP00000398655	9606.ENSP00000477713	0	0	0.500	0	0.499
ITPR1	ITPR3	9606.ENSP00000306253	9606.ENSP00000363435	0	0.627	0.900	0	0.961
ITSN1	REPS1	9606.ENSP00000370719	9606.ENSP00000392065	0	0.292	0.500	0	0.630
JAG2	NOTCH3	9606.ENSP00000328169	9606.ENSP00000263388	0	0.297	0.900	0	0.926
JPH3	TRDN	9606.ENSP00000284262	9606.ENSP00000333984	0	0	0.540	0	0.540
KCNK10	KCNK9	9606.ENSP00000312811	9606.ENSP00000498198	0	0	0.500	0	0.499
KCNQ1	KCNQ5	9606.ENSP00000155840	9606.ENSP00000345055	0	0	0.900	0	0.900
KCNQ5	SYNJ1	9606.ENSP00000345055	9606.ENSP00000409667	0	0	0.540	0	0.540
KHDRBS3	SIAH1	9606.ENSP00000348108	9606.ENSP00000349156	0	0.457	0	0	0.457
KIF1C	KIF27	9606.ENSP00000320821	9606.ENSP00000297814	0	0	0.540	0	0.540
KIF1C	PTPN21	9606.ENSP00000320821	9606.ENSP00000452414	0	0.457	0	0	0.457
KIF1C	KIF26B	9606.ENSP00000320821	9606.ENSP00000385545	0	0	0.540	0	0.540
KIF1C	KIF3A	9606.ENSP00000320821	9606.ENSP00000385808	0	0	0.540	0	0.540
KIF1C	KLC1	9606.ENSP00000320821	9606.ENSP00000414982	0	0	0.540	0	0.540
KIF26B	KIF27	9606.ENSP00000385545	9606.ENSP00000297814	0	0	0.540	0	0.540
KIF26B	KLC1	9606.ENSP00000385545	9606.ENSP00000414982	0	0	0.540	0	0.540
KIF26B	KIF3A	9606.ENSP00000385545	9606.ENSP00000385808	0	0	0.540	0	0.540
KIF27	KLC1	9606.ENSP00000297814	9606.ENSP00000414982	0	0	0.540	0	0.540
KIF27	KIF3A	9606.ENSP00000297814	9606.ENSP00000385808	0	0	0.540	0	0.540
KIF3A	MFHAS1	9606.ENSP00000385808	9606.ENSP00000276282	0	0.429	0	0	0.428
KIF3A	KLC1	9606.ENSP00000385808	9606.ENSP00000414982	0	0	0.540	0	0.540
KIN	SNRPE	9606.ENSP00000368881	9606.ENSP00000400591	0	0.800	0	0	0.800
KLC1	RHOA	9606.ENSP00000414982	9606.ENSP00000400175	0	0	0.500	0	0.499
KLF10	SIAH1	9606.ENSP00000285407	9606.ENSP00000349156	0	0.457	0	0	0.457
KLHL14	KLHL28	9606.ENSP00000352314	9606.ENSP00000347193	0	0.666	0	0	0.666
KLHL24	KLHL41	9606.ENSP00000395012	9606.ENSP00000284669	0	0	0.720	0	0.720
KLHL24	KLHL28	9606.ENSP00000395012	9606.ENSP00000347193	0	0.514	0	0	0.514
KLRB1	KLRK1	9606.ENSP00000229402	9606.ENSP00000240618	0	0	0.900	0	0.900
KLRC1	KLRC4	9606.ENSP00000438038	9606.ENSP00000310216	0	0	0.900	0	0.900
KLRC1	KLRD1	9606.ENSP00000438038	9606.ENSP00000338130	0	0.960	0.900	0	0.995
KLRC1	KLRC2	9606.ENSP00000438038	9606.ENSP00000371327	0	0.205	0.900	0	0.917
KLRC1	PTPN6	9606.ENSP00000438038	9606.ENSP00000391592	0	0.900	0	0	0.900
KLRC2	KLRK1	9606.ENSP00000371327	9606.ENSP00000240618	0	0	0.400	0	0.400
KLRC2	TYROBP	9606.ENSP00000371327	9606.ENSP00000262629	0	0.292	0.900	0	0.926
KLRC2	PIK3CA	9606.ENSP00000371327	9606.ENSP00000263967	0	0	0.500	0	0.499
KLRC2	KLRC4	9606.ENSP00000371327	9606.ENSP00000310216	0	0	0.900	0	0.900
KLRC2	KLRD1	9606.ENSP00000371327	9606.ENSP00000338130	0	0.570	0.900	0	0.955
KLRC2	VAV3	9606.ENSP00000371327	9606.ENSP00000359073	0	0	0.500	0	0.499
KLRC2	SYK	9606.ENSP00000371327	9606.ENSP00000364898	0	0	0.500	0	0.499
KLRC2	LCK	9606.ENSP00000371327	9606.ENSP00000477713	0	0	0.500	0	0.499
KLRC4	KLRD1	9606.ENSP00000310216	9606.ENSP00000338130	0	0	0.900	0	0.900
KLRD1	KLRK1	9606.ENSP00000338130	9606.ENSP00000240618	0	0	0.400	0	0.400
KLRD1	TYROBP	9606.ENSP00000338130	9606.ENSP00000262629	0	0	0.900	0	0.900
KLRD1	PIK3CA	9606.ENSP00000338130	9606.ENSP00000263967	0	0	0.500	0	0.499
KLRD1	SYK	9606.ENSP00000338130	9606.ENSP00000364898	0	0	0.500	0	0.499
KLRD1	VAV3	9606.ENSP00000338130	9606.ENSP00000359073	0	0	0.500	0	0.499
KLRD1	LCK	9606.ENSP00000338130	9606.ENSP00000477713	0	0	0.500	0	0.499
KLRK1	PIK3CA	9606.ENSP00000240618	9606.ENSP00000263967	0	0	0.500	0	0.499
KLRK1	SYK	9606.ENSP00000240618	9606.ENSP00000364898	0	0	0.500	0	0.499
KLRK1	VAV3	9606.ENSP00000240618	9606.ENSP00000359073	0	0	0.500	0	0.499
KLRK1	LCK	9606.ENSP00000240618	9606.ENSP00000477713	0	0	0.500	0	0.499
KLRK1	TYROBP	9606.ENSP00000240618	9606.ENSP00000262629	0	0.041	0.700	0	0.700
KRAS	KSR1	9606.ENSP00000256078	9606.ENSP00000381958	0	0	0.500	0	0.499
KRAS	RASAL1	9606.ENSP00000256078	9606.ENSP00000450244	0	0	0.500	0	0.499
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0.421	0.500	0	0.698
KRAS	NF1	9606.ENSP00000256078	9606.ENSP00000351015	0	0.463	0.500	0	0.720
LAMB1	NID2	9606.ENSP00000222399	9606.ENSP00000216286	0	0.220	0.500	0	0.593
LAMB1	LAMC2	9606.ENSP00000222399	9606.ENSP00000264144	0	0.168	0.400	0	0.479
LAMB1	VTN	9606.ENSP00000222399	9606.ENSP00000226218	0	0	0.540	0	0.540
LAMB1	NTNG2	9606.ENSP00000222399	9606.ENSP00000376921	0	0	0.540	0	0.540
LAMB1	NTN4	9606.ENSP00000222399	9606.ENSP00000340998	0	0	0.540	0	0.540
LAMB1	NID1	9606.ENSP00000222399	9606.ENSP00000264187	0	0	0.540	0	0.540
LAMB1	LAMC3	9606.ENSP00000222399	9606.ENSP00000354360	0	0.423	0.800	0	0.879
LAMC2	LAMC3	9606.ENSP00000264144	9606.ENSP00000354360	0	0	0.400	0	0.400
LAMC3	NID2	9606.ENSP00000354360	9606.ENSP00000216286	0	0.170	0.500	0	0.567
LAMC3	NID1	9606.ENSP00000354360	9606.ENSP00000264187	0	0.547	0.500	0	0.763
LAMC3	NTN4	9606.ENSP00000354360	9606.ENSP00000340998	0	0.044	0.500	0	0.501
LAT2	PIK3CA	9606.ENSP00000381492	9606.ENSP00000263967	0	0	0.500	0	0.499
LCK	PAG1	9606.ENSP00000477713	9606.ENSP00000220597	0	0.469	0	0	0.469
LCK	TYROBP	9606.ENSP00000477713	9606.ENSP00000262629	0	0	0.500	0	0.499
LCK	PIK3CA	9606.ENSP00000477713	9606.ENSP00000263967	0	0.457	0.400	0	0.660
LCK	ZAP70	9606.ENSP00000477713	9606.ENSP00000264972	0	0.457	0.400	0	0.660
LCK	VAV3	9606.ENSP00000477713	9606.ENSP00000359073	0	0	0.500	0	0.499
LCK	SH2D1A	9606.ENSP00000477713	9606.ENSP00000360181	0	0.457	0	0	0.457
LCK	SYK	9606.ENSP00000477713	9606.ENSP00000364898	0	0.457	0.500	0	0.716
LCK	SH2D2A	9606.ENSP00000477713	9606.ENSP00000376123	0	0.457	0	0	0.457
LCK	PTPN6	9606.ENSP00000477713	9606.ENSP00000391592	0	0.457	0.500	0	0.716
LCORL	NOL4	9606.ENSP00000371661	9606.ENSP00000261592	0	0.493	0	0	0.493
LDB3	PDLIM3	9606.ENSP00000401437	9606.ENSP00000284767	0	0	0.540	0	0.540
LDB3	PDLIM2	9606.ENSP00000401437	9606.ENSP00000312634	0	0	0.540	0	0.540
LEF1	TRRAP	9606.ENSP00000265165	9606.ENSP00000352925	0	0	0.500	0	0.499
LEF1	TLE4	9606.ENSP00000265165	9606.ENSP00000365720	0	0	0.540	0	0.540
LEF1	PYGO1	9606.ENSP00000265165	9606.ENSP00000302327	0	0	0.500	0	0.499
LEF1	RUNX3	9606.ENSP00000265165	9606.ENSP00000382800	0	0	0.700	0	0.700
LEF1	TCF7L2	9606.ENSP00000265165	9606.ENSP00000486891	0	0.457	0.540	0	0.739
LEF1	TCF7	9606.ENSP00000265165	9606.ENSP00000340347	0	0	0.540	0	0.540
LEF1	TCF4	9606.ENSP00000265165	9606.ENSP00000381382	0	0.292	0.540	0	0.660
LEF1	SMAD3	9606.ENSP00000265165	9606.ENSP00000332973	0	0.457	0	0	0.457
LGALS1	LGALS2	9606.ENSP00000215909	9606.ENSP00000215886	0	0	0.540	0	0.540
LGALS3	PRR13	9606.ENSP00000254301	9606.ENSP00000412064	0	0.485	0	0	0.485
LIF	SORT1	9606.ENSP00000249075	9606.ENSP00000256637	0	0.405	0	0	0.404
LIF	OSMR	9606.ENSP00000249075	9606.ENSP00000274276	0	0	0.500	0	0.499
LIF	LIFR	9606.ENSP00000249075	9606.ENSP00000398368	0	0.457	0.500	0	0.716
LIFR	SORT1	9606.ENSP00000398368	9606.ENSP00000256637	0	0.405	0	0	0.404
LIFR	OSMR	9606.ENSP00000398368	9606.ENSP00000274276	0	0	0.500	0	0.499
LILRB2	SYK	9606.ENSP00000375629	9606.ENSP00000364898	0	0	0.900	0	0.900
LILRB2	PTPN6	9606.ENSP00000375629	9606.ENSP00000391592	0	0.457	0.900	0	0.943
LIPC	LIPG	9606.ENSP00000299022	9606.ENSP00000261292	0	0	0.900	0	0.900
LIPC	PNLIP	9606.ENSP00000299022	9606.ENSP00000358223	0	0.198	0.900	0	0.916
LIPG	PNLIP	9606.ENSP00000261292	9606.ENSP00000358223	0	0	0.900	0	0.900
LNPEP	TNKS2	9606.ENSP00000231368	9606.ENSP00000360689	0	0.483	0	0	0.483
LNPEP	YWHAH	9606.ENSP00000231368	9606.ENSP00000248975	0	0	0.500	0	0.499
LPAR6	SMIM3	9606.ENSP00000367691	9606.ENSP00000436897	0	0.460	0	0	0.459
LRCH1	LRCH3	9606.ENSP00000374447	9606.ENSP00000399751	0	0.664	0	0	0.664
LRIG1	SH3KBP1	9606.ENSP00000273261	9606.ENSP00000380921	0	0	0.500	0	0.499
LRIG1	LRIG2	9606.ENSP00000273261	9606.ENSP00000355396	0	0.653	0	0	0.653
LRP1	LRP2	9606.ENSP00000243077	9606.ENSP00000496870	0	0	0.900	0	0.900
LRP6	WNT2	9606.ENSP00000261349	9606.ENSP00000265441	0	0	0.540	0	0.540
LRRC46	PPP1R3C	9606.ENSP00000269025	9606.ENSP00000238994	0	0	0.540	0	0.540
LUC7L3	SRRM2	9606.ENSP00000376919	9606.ENSP00000301740	0	0	0.800	0	0.800
LUC7L3	SNRPE	9606.ENSP00000376919	9606.ENSP00000400591	0	0.367	0.540	0	0.696
LY9	SH2D1A	9606.ENSP00000263285	9606.ENSP00000360181	0	0.549	0	0	0.549
LZTS1	UNC119	9606.ENSP00000370981	9606.ENSP00000337040	0	0.655	0	0	0.655
MAGEL2	USP7	9606.ENSP00000497810	9606.ENSP00000343535	0	0.457	0	0	0.457
MAGI1	RAPGEF2	9606.ENSP00000385450	9606.ENSP00000264431	0	0.457	0	0	0.457
MAGI1	PTPN14	9606.ENSP00000385450	9606.ENSP00000355923	0	0.619	0	0	0.619
MAGI1	PTEN	9606.ENSP00000385450	9606.ENSP00000361021	0	0	0.800	0	0.800
MAGI1	SYNPO	9606.ENSP00000385450	9606.ENSP00000377789	0	0.292	0.900	0	0.926
MALT1	PYCARD	9606.ENSP00000497997	9606.ENSP00000247470	0	0.292	0.500	0	0.630
MAP3K1	RHOA	9606.ENSP00000382423	9606.ENSP00000400175	0	0.457	0	0	0.457
MAP4K4	RAP2C	9606.ENSP00000343658	9606.ENSP00000359911	0	0.457	0	0	0.457
MASP2	TLL1	9606.ENSP00000383690	9606.ENSP00000061240	0	0.405	0	0	0.404
MAX	SMAD3	9606.ENSP00000351490	9606.ENSP00000332973	0	0.542	0	0	0.542
MAX	MBTD1	9606.ENSP00000351490	9606.ENSP00000468304	0	0.420	0	0	0.420
MAX	TRRAP	9606.ENSP00000351490	9606.ENSP00000352925	0	0.568	0	0	0.568
MBTD1	MSL3	9606.ENSP00000468304	9606.ENSP00000312244	0	0	0.900	0	0.900
MBTD1	TRRAP	9606.ENSP00000468304	9606.ENSP00000352925	0	0.457	0.900	0	0.943
MBTD1	PHF20L1	9606.ENSP00000468304	9606.ENSP00000378784	0	0	0.540	0	0.540
MCAM	RHOA	9606.ENSP00000264036	9606.ENSP00000400175	0	0.162	0.400	0	0.475
MDFI	PBXIP1	9606.ENSP00000230321	9606.ENSP00000357448	0	0.421	0	0	0.420
MDM2	SNAI2	9606.ENSP00000258149	9606.ENSP00000020945	0	0.457	0	0	0.457
MDM2	UBE2E2	9606.ENSP00000258149	9606.ENSP00000379931	0	0.457	0	0	0.457
MDM2	PPARG	9606.ENSP00000258149	9606.ENSP00000287820	0	0.457	0	0	0.457
MDM2	RBBP6	9606.ENSP00000258149	9606.ENSP00000317872	0	0.457	0	0	0.457
MDM2	RUNX3	9606.ENSP00000258149	9606.ENSP00000382800	0	0.292	0.700	0	0.778
MDM2	USP7	9606.ENSP00000258149	9606.ENSP00000343535	0	0.618	0.500	0	0.800
MDM2	MDM4	9606.ENSP00000258149	9606.ENSP00000356150	0	0.960	0.900	0	0.995
MDM4	YWHAH	9606.ENSP00000356150	9606.ENSP00000248975	0	0.457	0	0	0.457
MDM4	USP7	9606.ENSP00000356150	9606.ENSP00000343535	0	0.618	0.500	0	0.800
ME1	ME3	9606.ENSP00000358719	9606.ENSP00000440246	0	0	0.900	0	0.900
MED14	STN1	9606.ENSP00000323720	9606.ENSP00000224950	0	0.734	0	0	0.734
MED14	PPARGC1A	9606.ENSP00000323720	9606.ENSP00000264867	0	0.292	0.500	0	0.630
MED14	PPARG	9606.ENSP00000323720	9606.ENSP00000287820	0	0.292	0.500	0	0.630
MED14	TCL1B	9606.ENSP00000323720	9606.ENSP00000343223	0	0.625	0	0	0.625
MED14	NCOA3	9606.ENSP00000323720	9606.ENSP00000361066	0	0	0.500	0	0.499
MED14	QKI	9606.ENSP00000323720	9606.ENSP00000355094	0	0.734	0	0	0.734
MEF2A	MYF6	9606.ENSP00000453095	9606.ENSP00000228641	0	0	0.500	0	0.499
MEF2A	NFATC2	9606.ENSP00000453095	9606.ENSP00000379330	0	0	0.900	0	0.900
MEF2A	TCF4	9606.ENSP00000453095	9606.ENSP00000381382	0	0	0.500	0	0.499
MEF2A	MEF2B	9606.ENSP00000453095	9606.ENSP00000402154	0	0.671	0.900	0	0.965
MEF2B	MYF6	9606.ENSP00000402154	9606.ENSP00000228641	0	0	0.500	0	0.499
MEF2B	NFATC2	9606.ENSP00000402154	9606.ENSP00000379330	0	0	0.900	0	0.900
MEF2B	TCF4	9606.ENSP00000402154	9606.ENSP00000381382	0	0	0.500	0	0.499
MEP1A	MME	9606.ENSP00000230588	9606.ENSP00000418525	0	0	0.900	0	0.900
MEP1A	MEP1B	9606.ENSP00000230588	9606.ENSP00000269202	0	0	0.900	0	0.900
MEP1B	MME	9606.ENSP00000269202	9606.ENSP00000418525	0	0	0.900	0	0.900
MEPE	PHEX	9606.ENSP00000378534	9606.ENSP00000368682	0	0.405	0	0	0.404
MIB1	USP9X	9606.ENSP00000261537	9606.ENSP00000316357	0	0.420	0	0	0.420
MME	PTEN	9606.ENSP00000418525	9606.ENSP00000361021	0	0.457	0	0	0.457
MMP10	TIMP2	9606.ENSP00000279441	9606.ENSP00000262768	0	0.904	0	0	0.904
MMP13	TIMP2	9606.ENSP00000260302	9606.ENSP00000262768	0	0.422	0	0	0.422
MMP2	TIMP2	9606.ENSP00000219070	9606.ENSP00000262768	0	0.961	0.500	0	0.980
MOV10L1	PIWIL2	9606.ENSP00000262794	9606.ENSP00000349208	0	0	0.800	0	0.800
MRC1	PLA2R1	9606.ENSP00000455897	9606.ENSP00000283243	0	0	0.900	0	0.900
MSL3	PHF20L1	9606.ENSP00000312244	9606.ENSP00000378784	0	0	0.540	0	0.540
MSL3	TRRAP	9606.ENSP00000312244	9606.ENSP00000352925	0	0.041	0.900	0	0.900
MTA3	PHF20L1	9606.ENSP00000385823	9606.ENSP00000378784	0	0.611	0	0	0.611
MTMR10	MTMR2	9606.ENSP00000402537	9606.ENSP00000345752	0	0.407	0.900	0	0.938
MUC13	RND2	9606.ENSP00000485028	9606.ENSP00000466680	0	0.125	0.500	0	0.543
MYBPC2	TTN	9606.ENSP00000350332	9606.ENSP00000467141	0	0	0.500	0	0.499
MYF6	NES	9606.ENSP00000228641	9606.ENSP00000357206	0	0.431	0	0	0.430
MYF6	TCF4	9606.ENSP00000228641	9606.ENSP00000381382	0	0.564	0.500	0	0.772
MYH15	MYH4	9606.ENSP00000273353	9606.ENSP00000255381	0	0	0.540	0	0.540
MYH15	MYL12A	9606.ENSP00000273353	9606.ENSP00000464359	0	0.207	0.540	0	0.619
MYH15	MYL9	9606.ENSP00000273353	9606.ENSP00000279022	0	0.207	0.540	0	0.619
MYH4	MYL12A	9606.ENSP00000255381	9606.ENSP00000464359	0	0.207	0.540	0	0.619
MYH4	MYL9	9606.ENSP00000255381	9606.ENSP00000279022	0	0.207	0.720	0	0.768
MYL12A	MYL9	9606.ENSP00000464359	9606.ENSP00000279022	0	0.620	0.900	0	0.960
MYL12A	TPM2	9606.ENSP00000464359	9606.ENSP00000496494	0	0	0.500	0	0.499
MYL7	TPM2	9606.ENSP00000223364	9606.ENSP00000496494	0	0	0.500	0	0.499
MYL9	TPM2	9606.ENSP00000279022	9606.ENSP00000496494	0	0	0.500	0	0.499
MYO15A	SPTBN1	9606.ENSP00000495481	9606.ENSP00000349259	0	0	0.500	0	0.499
MYO15A	WHRN	9606.ENSP00000495481	9606.ENSP00000354623	0	0.913	0.800	0	0.981
NCAM1	SPTBN1	9606.ENSP00000480132	9606.ENSP00000349259	0	0	0.400	0	0.400
